16 1708588862 3821.600000 1 3821.600000 3821.600000 3821.600000
16 1708588897 1983.400000 1 1983.400000 1983.400000 1983.400000
16 1708588917 668.000000 1 668.000000 668.000000 668.000000
16 1708588922 3976.000000 1 3976.000000 3976.000000 3976.000000
16 1708588962 1979.400000 1 1979.400000 1979.400000 1979.400000
16 1708588982 669.000000 1 669.000000 669.000000 669.000000
16 1708588987 3973.000000 1 3973.000000 3973.000000 3973.000000
16 1708589022 1987.400000 1 1987.400000 1987.400000 1987.400000
16 1708589042 721.600000 1 721.600000 721.600000 721.600000
16 1708589052 160.800000 1 160.800000 160.800000 160.800000
16 1708589057 3818.400000 1 3818.400000 3818.400000 3818.400000
16 1708589092 1984.200000 1 1984.200000 1984.200000 1984.200000
16 1708589112 669.000000 1 669.000000 669.000000 669.000000
16 1708589117 3973.600000 1 3973.600000 3973.600000 3973.600000
16 1708589157 1974.600000 1 1974.600000 1974.600000 1974.600000
16 1708589172 564.200000 2 564.200000 564.200000 564.200000
