17 1707713409 9.000000 1 9.000000 9.000000 9.000000
17 1707713424 9.000000 1 9.000000 9.000000 9.000000
17 1707713439 9.000000 1 9.000000 9.000000 9.000000
17 1707713454 9.000000 1 9.000000 9.000000 9.000000
17 1707713464 1.000000 1 1.000000 1.000000 1.000000
17 1707713469 9.000000 1 9.000000 9.000000 9.000000
17 1707713479 1.000000 1 1.000000 1.000000 1.000000
17 1707713489 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713494 1.000000 1 1.000000 1.000000 1.000000
17 1707713504 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713509 1.000000 1 1.000000 1.000000 1.000000
17 1707713519 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713524 1.000000 1 1.000000 1.000000 1.000000
17 1707713534 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713549 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713579 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707713584 0.000000 1 0.000000 0.000000 0.000000
17 1707713589 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713594 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707713599 0.000000 1 0.000000 0.000000 0.000000
17 1707713604 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713609 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707713614 0.000000 1 0.000000 0.000000 0.000000
17 1707713619 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713624 -1.000000 1 -1.000000 -1.000000 -1.000000
17 1707713629 0.000000 1 0.000000 0.000000 0.000000
17 1707713634 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713639 0.000000 1 0.000000 0.000000 0.000000
17 1707713644 0.000000 1 0.000000 0.000000 0.000000
17 1707713649 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713654 1.000000 1 1.000000 1.000000 1.000000
17 1707713664 8.000000 1 8.000000 8.000000 8.000000
17 1707713669 1.000000 1 1.000000 1.000000 1.000000
17 1707713679 8.000000 1 8.000000 8.000000 8.000000
17 1707713684 1.000000 1 1.000000 1.000000 1.000000
17 1707713694 8.000000 1 8.000000 8.000000 8.000000
17 1707713699 1.000000 1 1.000000 1.000000 1.000000
17 1707713709 8.000000 1 8.000000 8.000000 8.000000
17 1707713724 8.000000 1 8.000000 8.000000 8.000000
17 1707713754 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713764 0.000000 1 0.000000 0.000000 0.000000
17 1707713769 -9.000000 1 -9.000000 -9.000000 -9.000000
17 1707713774 0.000000 1 0.000000 0.000000 0.000000
17 1707713779 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713784 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713794 0.000000 1 0.000000 0.000000 0.000000
17 1707713799 -9.000000 1 -9.000000 -9.000000 -9.000000
17 1707713804 0.000000 1 0.000000 0.000000 0.000000
17 1707713809 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713814 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713819 1.000000 1 1.000000 1.000000 1.000000
17 1707713824 0.000000 1 0.000000 0.000000 0.000000
17 1707713829 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713839 8.000000 1 8.000000 8.000000 8.000000
17 1707713849 1.000000 1 1.000000 1.000000 1.000000
17 1707713854 8.000000 1 8.000000 8.000000 8.000000
17 1707713864 1.000000 1 1.000000 1.000000 1.000000
17 1707713869 8.000000 1 8.000000 8.000000 8.000000
17 1707713879 1.000000 1 1.000000 1.000000 1.000000
17 1707713884 8.000000 1 8.000000 8.000000 8.000000
17 1707713899 8.000000 1 8.000000 8.000000 8.000000
17 1707713929 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713939 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713944 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713954 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713959 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713969 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713974 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713984 -5.000000 1 -5.000000 -5.000000 -5.000000
17 1707713994 -4.000000 1 -4.000000 -4.000000 -4.000000
17 1707713999 -5.000000 1 -5.000000 -5.000000 -5.000000
