8 1707713409 1.000000 -1 1.000000 1.000000 1.000000
8 1707713424 1.000000 -1 1.000000 1.000000 1.000000
8 1707713439 1.000000 -1 1.000000 1.000000 1.000000
8 1707713454 1.000000 -1 1.000000 1.000000 1.000000
8 1707713469 1.000000 -1 1.000000 1.000000 1.000000
19 1707713574 1.000000 -1 1.000000 1.000000 1.000000
21 1707713584 1.000000 -1 1.000000 1.000000 1.000000
19 1707713589 1.000000 -1 1.000000 1.000000 1.000000
21 1707713599 1.000000 -1 1.000000 1.000000 1.000000
19 1707713604 1.000000 -1 1.000000 1.000000 1.000000
21 1707713614 1.000000 -1 1.000000 1.000000 1.000000
19 1707713619 1.000000 -1 1.000000 1.000000 1.000000
21 1707713629 1.000000 -1 1.000000 1.000000 1.000000
19 1707713634 1.000000 -1 1.000000 1.000000 1.000000
21 1707713644 1.000000 -1 1.000000 1.000000 1.000000
19 1707713749 1.000000 -1 1.000000 1.000000 1.000000
19 1707713764 1.000000 -1 1.000000 1.000000 1.000000
21 1707713764 1.000000 -1 1.000000 1.000000 1.000000
21 1707713774 1.000000 -1 1.000000 1.000000 1.000000
19 1707713779 1.000000 -1 1.000000 1.000000 1.000000
19 1707713794 1.000000 -1 1.000000 1.000000 1.000000
21 1707713794 1.000000 -1 1.000000 1.000000 1.000000
21 1707713804 1.000000 -1 1.000000 1.000000 1.000000
19 1707713814 1.000000 -1 1.000000 1.000000 1.000000
21 1707713824 1.000000 -1 1.000000 1.000000 1.000000
19 1707713924 1.000000 -1 1.000000 1.000000 1.000000
24 1707713939 1.000000 -1 1.000000 1.000000 1.000000
19 1707713939 1.000000 -1 1.000000 1.000000 1.000000
21 1707713939 1.000000 -1 1.000000 1.000000 1.000000
24 1707713954 1.000000 -1 1.000000 1.000000 1.000000
19 1707713954 1.000000 -1 1.000000 1.000000 1.000000
21 1707713954 1.000000 -1 1.000000 1.000000 1.000000
24 1707713969 1.000000 -1 1.000000 1.000000 1.000000
19 1707713969 1.000000 -1 1.000000 1.000000 1.000000
21 1707713969 1.000000 -1 1.000000 1.000000 1.000000
24 1707713984 1.000000 -1 1.000000 1.000000 1.000000
21 1707713984 1.000000 -1 1.000000 1.000000 1.000000
19 1707713989 1.000000 -1 1.000000 1.000000 1.000000
24 1707713999 1.000000 -1 1.000000 1.000000 1.000000
21 1707713999 1.000000 -1 1.000000 1.000000 1.000000
